Year(YYYY),Month(MM),Day(DDD),Hour(HH),Minute(mm),Water_Temp(oC),Air_Temp(oC),Relative_Humidity(%),Atm_Pressure(mb),Wind_Speed(m/s),Solar_radiation(W/m^2),Back_Radiation(W/m^2),Sensible_Heat_Flux(W/m^2),Latent_Heat_Flux(W/m^2)
2017,10,10,7,50,27,26.9,96.527,1017.2,2.9409,468.92,-26.74,-0.24169,-4.5623
2017,10,10,8,50,27,26.9,97.098,1017.4,2.2874,600.88,-38.802,-0.19304,-2.6381
2017,10,10,9,50,27.4,27.6,92.645,1017.5,1.416,596.1,-30.882,0.45782,-4.6836
2017,10,10,10,50,27.3,27.5,92.64,1017.5,2.832,563.98,-18.965,0.86759,-8.8008
2017,10,10,11,50,27.6,27.4,92.635,1017.3,2.7231,531.85,-7.0486,-0.62697,-14.652
2017,10,10,12,50,27.6,27.6,90.479,1016.7,4.5748,413.29,-5.0972,0.24789,-27.468
2017,10,10,13,50,27.7,27.6,89.945,1016.3,3.5945,277.43,-5.1389,-0.30386,-25.047
2017,10,10,14,50,27.9,27.7,88.366,1016.4,3.2677,141.58,-5.1806,-0.75043,-29.465
2017,10,10,15,50,28,27.9,86.823,1016.3,2.2874,85.899,-16.003,-0.21004,-24.134
2017,10,10,16,50,28,27.8,87.331,1016.4,1.7428,46.253,-28.983,-0.46528,-20.291
2017,10,10,17,50,27.9,27.4,88.869,1016.5,2.5052,6.6076,-41.962,-1.7845,-26.973
2017,10,10,18,50,27.8,27.4,90.466,1016.8,2.3963,0,-44.299,-1.3252,-20.937
2017,10,10,19,50,27.7,27.3,90.459,1017.2,2.6142,0,-44.507,-1.4183,-22.263
2017,10,10,20,50,27.6,27.2,90.991,1017.4,3.1588,0,-44.715,-1.6576,-24.412
2017,10,10,21,50,27.6,27.2,89.383,1017.1,2.7231,0,-44.906,-1.4723,-25.469
2017,10,10,22,50,27.5,27.2,88.326,1017,2.6142,0,-45.094,-1.0217,-25.5
2017,10,10,23,50,27.4,27,92.066,1016.6,2.2874,0,-45.281,-1.2699,-16.45
2017,10,11,0,50,27.4,27,92.614,1016.5,1.3071,0,-34.601,-0.8744,-10.639
2017,10,11,1,50,27.4,26.8,93.155,1016.2,1.6338,0,-21.747,-1.602,-13.434
2017,10,11,2,50,27.4,26.8,92.603,1015.9,2.2874,0,-8.8924,-2.0216,-18.005
2017,10,11,3,50,27.5,26.8,91.509,1015.9,2.3963,56.233,-6.4549,-2.5065,-22.53
2017,10,11,4,50,27.5,26.5,94.815,1016.2,1.6338,123.71,-6.1007,-2.8477,-14.985
2017,10,11,5,50,27.4,26.5,94.815,1016.5,2.3963,191.19,-5.7465,-3.3017,-18.011
2017,10,11,6,50,27.4,26.5,92.037,1017,2.3963,291.34,-5.6354,-3.3366,-24.085
2017,10,11,7,50,27.4,26.5,94.254,1017.5,3.0498,398.03,-5.5729,-4.0111,-23.211
2017,10,11,8,50,27.5,26.1,95.366,1017.9,3.4855,504.72,-5.5104,-7.4117,-32.274
2017,10,11,9,50,27.5,25.8,96.499,1018,3.0498,537.88,-7.5833,-8.2275,-30.97
2017,10,11,10,50,27.8,26,94.796,1018,1.9606,556.34,-10.083,-6.3181,-27.278
2017,10,11,11,50,28.2,26.4,91.484,1017.4,1.1982,574.8,-12.583,-4.6786,-25.564
2017,10,11,12,50,28.8,26.8,88.293,1016.7,1.3071,449.18,-12.375,-5.5864,-35.165
2017,10,11,13,50,29.1,27.3,84.213,1016.1,2.0695,294.74,-11.625,-6.6814,-54.046
2017,10,11,14,50,29,27.6,80.301,1015.5,2.6142,140.3,-10.875,-6.0364,-67.7
2017,10,11,15,50,28.9,27.7,80.798,1015.6,2.832,82.74,-11.583,-5.4058,-66.637
2017,10,11,16,50,28.5,27.6,81.761,1015.6,3.1588,44.552,-12.583,-4.2785,-62.49
2017,10,11,17,50,28.2,27.4,83.721,1016.1,2.9409,6.3646,-13.583,-3.5168,-50.657
2017,10,11,18,50,28,27.4,84.224,1016.5,2.5052,0,-11.632,-2.2388,-39.888
2017,10,11,19,50,27.9,27.1,84.698,1016.7,7.1889,0,-9.0903,-8.274,-109.56
2017,10,11,20,50,27.7,26.9,85.187,1016.9,5.9908,0,-6.5486,-7.0937,-90.292
2017,10,11,21,50,27.7,26.9,82.169,1016.5,3.3766,0,-5.6736,-3.9733,-60.007
2017,10,11,22,50,27.7,26.6,86.704,1016.2,5.3372,0,-5.1319,-8.8001,-80.715
2017,10,11,23,50,27.7,26.7,87.758,1015.8,6.6443,0,-4.5903,-9.8647,-90.846
2017,10,12,0,50,27.6,26.6,89.339,1015.7,6.0997,0,-5.2465,-9.1724,-75.814
2017,10,12,1,50,27.5,26.5,89.867,1015.2,6.0997,0,-6.1424,-9.1611,-72.624
2017,10,12,2,50,27.5,26.3,90.392,1015,6.0997,0,-7.0382,-11.179,-76.218
2017,10,12,3,50,27.4,26.2,89.845,1014.9,5.8819,47.969,-8.6111,-10.732,-75.515
2017,10,12,4,50,27.4,25.8,90.357,1015.3,6.6443,105.53,-10.319,-16.337,-94.456
2017,10,12,5,50,27.3,25.7,88.735,1015.8,6.9711,163.09,-12.028,-16.969,-106.63
2017,10,12,6,50,27.2,25.6,86.089,1016.2,6.9711,279.23,-21.184,-17.026,-121.09
2017,10,12,7,50,27.2,25.5,87.655,1016.6,6.3175,407.09,-31.83,-16.903,-107.43
2017,10,12,8,50,27.2,25.3,86.583,1016.8,5.9908,534.94,-42.476,-18.32,-114.43
2017,10,12,9,50,27.3,25.8,83.543,1016.7,6.3175,566.88,-43.885,-14.831,-123.81
2017,10,12,10,50,27.4,26.7,79.699,1016.7,5.664,579.62,-43.448,-5.8079,-107.68
2017,10,12,11,50,27.5,27.3,76.012,1016.2,4.1391,592.37,-43.01,-0.98407,-80.668
2017,10,12,12,50,27.6,27.6,75.143,1015.7,2.3963,467.78,-42.399,0.14654,-49.939
2017,10,12,13,50,28,27.8,77.48,1015.2,0.65354,315.72,-41.753,-0.28805,-23.253
2017,10,12,14,50,28.5,28.4,71.718,1014.7,0.43569,163.66,-41.108,-0.097886,-26.908
2017,10,12,15,50,28.6,28.3,75.254,1014.6,2.832,99.892,-42.198,-1.1481,-65.585
2017,10,12,16,50,28.4,28.4,78.976,1014.8,2.832,53.788,-43.635,0.1644,-48.779
2017,10,12,17,50,28.1,28.1,84.299,1015.2,1.0892,7.684,-45.073,0.083943,-17.785
2017,10,12,18,50,28.1,27.8,88.374,1015.6,0.43569,0,-45.833,-0.393,-10.275
2017,10,12,19,50,28,27.8,86.299,1016.1,1.3071,0,-46.458,-0.39106,-18.6
2017,10,12,20,50,27.9,27.9,78.433,1016.1,6.7532,0,-47.083,0.39569,-115.42
2017,10,12,21,50,27.6,27.5,73.77,1016.4,7.08,0,-46.476,-0.64564,-150.49
2017,10,12,22,50,27.5,27.4,74.656,1016.3,6.4265,0,-45.622,-0.59741,-133.37
2017,10,12,23,50,27.4,27,69.735,1016.1,7.6246,0,-44.767,-4.1305,-194.68
2017,10,13,0,50,27.4,26.6,67.961,1016.5,6.0997,0.017361,-45.615,-7.4717,-185.03
2017,10,13,1,50,27.3,26.3,66.65,1016.5,5.3372,0.038194,-46.802,-8.2276,-170.68
2017,10,13,2,50,27.3,25.9,69.959,1016.5,4.9015,0.059028,-47.99,-10.799,-151.49
2017,10,13,3,50,27.3,25.6,74.36,1016.6,5.3372,70.896,-48.882,-14.519,-152.53
2017,10,13,4,50,27.2,25.3,75.698,1017,5.4462,155.9,-49.715,-16.747,-154.01
2017,10,13,5,50,27.2,25.6,80.037,1017.4,4.6837,240.9,-50.549,-11.757,-107.34
2017,10,13,6,50,27.2,25.9,80.566,1017.9,4.9015,370.11,-50.74,-9.7911,-102.56
2017,10,13,7,50,27.2,26.2,84.094,1018.6,4.3569,508.18,-50.802,-6.4535,-71.147
2017,10,13,8,50,27.3,26.4,89.324,1018.9,5.1194,646.24,-50.865,-6.7224,-58.888
2017,10,13,9,50,27.4,26.6,93.145,1018.9,4.6837,651.42,-51.691,-5.3075,-36.508
2017,10,13,10,50,27.5,26.9,91.515,1018.8,5.3372,630.02,-52.67,-4.4631,-44.069
2017,10,13,11,50,27.7,27.1,89.376,1018.2,5.1194,608.63,-53.649,-4.2785,-51.907
2017,10,13,12,50,27.7,27,89.902,1017.4,4.9015,475.83,-54.819,-4.8333,-49.883
2017,10,13,13,50,27.8,27.1,87.27,1017,5.4462,320.74,-56.028,-5.4634,-68.748
2017,10,13,14,50,27.7,27.2,80.249,1016.8,4.3569,165.66,-57.236,-3.0074,-76.319
2017,10,13,15,50,27.7,27.2,76.924,1016.7,4.9015,100.98,-60.58,-3.4293,-100.76
2017,10,13,16,50,27.6,27.6,65.285,1016.9,4.4658,54.372,-64.351,0.26321,-127
2017,10,13,17,50,27.5,27.5,64.065,1017.2,4.0302,7.7674,-68.122,0.23839,-118.83
2017,10,13,18,50,27.4,27.4,68.118,1017.8,1.7428,0,-68.872,0.12066,-53.237
2017,10,13,19,50,27.3,27.3,70.221,1018.4,1.5249,0,-69.017,0.10992,-44.846
2017,10,13,20,50,27.3,27.3,72.401,1018.8,2.5052,0,-69.163,0.15366,-57.428
2017,10,13,21,50,27.3,27.1,75.52,1019,2.832,0,-68.146,-0.70148,-58.25
2017,10,13,22,50,27.3,26.9,77.347,1018.7,1.5249,0,-66.896,-1.0249,-36.75
2017,10,13,23,50,27.3,26.8,78.277,1018.5,1.8517,0,-65.646,-1.4991,-41.17
2017,10,14,0,50,27.3,26.7,79.699,1018.1,3.4855,0,-65.941,-2.9892,-64.11
2017,10,14,1,50,27.3,26.5,81.626,1017.7,4.4658,0,-66.545,-5.1924,-78.156
2017,10,14,2,50,27.3,26.3,83.599,1017.7,4.9015,0,-67.149,-7.2871,-82.665
2017,10,14,3,50,27.3,27.2,76.459,1017.9,6.6443,71.007,-65.705,-0.61233,-124.77
2017,10,14,4,50,27.4,26.8,80.682,1018.2,7.7335,156.22,-63.851,-6.4668,-131.84
2017,10,14,5,50,27.4,26.4,82.109,1018.7,8.496,241.42,-61.997,-12.094,-147.54
2017,10,14,6,50,27.4,26,85.61,1019.3,8.6049,370.99,-60.385,-17.445,-140.09
2017,10,14,7,50,27.4,25.9,87.69,1019.8,9.0406,509.43,-58.823,-19.527,-135.22
2017,10,14,8,50,27.4,25.8,85.074,1020.2,9.2585,647.86,-57.26,-21.376,-160.74
2017,10,14,9,50,27.4,25.7,84.55,1020.2,9.4763,645.62,-52.747,-23.188,-170.87
2017,10,14,10,50,27.4,25.7,85.58,1019.8,8.8228,615.25,-47.642,-21.896,-154.77
2017,10,14,11,50,27.4,25.9,85.084,1019.1,8.6049,584.88,-42.538,-18.778,-147.45
2017,10,14,12,50,27.4,26.1,84.083,1018.1,8.6049,451.08,-40.733,-16.125,-146.75
2017,10,14,13,50,27.4,26.3,82.096,1017.6,8.6049,296.6,-39.587,-13.514,-152.94
2017,10,14,14,50,27.4,26.6,80.17,1017.3,8.2782,142.12,-38.441,-9.3276,-150.26
2017,10,14,15,50,27.4,26.8,79.231,1017,8.6049,84.049,-40.663,-7.064,-154.39
2017,10,14,16,50,27.3,26.9,81.184,1017.1,7.8425,45.257,-43.559,-4.1735,-122.34
2017,10,14,17,50,27.3,27.1,82.689,1017.4,7.4068,6.4653,-46.455,-1.7577,-100.45
2017,10,14,18,50,27.2,27.2,82.205,1017.6,8.6049,0,-39.906,0.4836,-109.45
2017,10,14,19,50,27.2,27.4,80.275,1018.1,8.8228,0,-31.469,3.0046,-118.24
2017,10,14,20,50,27.2,27.5,76.043,1018.2,9.2585,0,-23.031,4.4559,-151.95
2017,10,14,21,50,27.1,27.7,73.357,1018,8.3871,0,-16.035,7.6352,-146.49
2017,10,14,22,50,27.1,27.7,75.159,1017.5,8.1692,0,-9.3264,7.4361,-130.57
2017,10,14,23,50,27.1,27.5,78.376,1017.3,7.08,0,-2.6181,4.5254,-101.83
2017,10,15,0,50,27.1,27.4,79.793,1017.1,6.5354,0,-0.75347,3.2749,-90.148
2017,10,15,1,50,27.1,27.4,78.837,1016.7,6.8622,0,0.14236,3.4167,-99.615
2017,10,15,2,50,27.1,27.4,76.489,1016.5,5.8819,0,1.0382,2.9284,-97.015
2017,10,15,3,50,27.1,27.3,81.234,1016.8,4.7926,25.92,1.2569,1.6169,-59.835
2017,10,15,4,50,27.1,27.2,81.222,1017.1,5.2283,57.024,1.3403,1.0491,-68.683
2017,10,15,5,50,27.1,27.1,83.688,1017.3,5.0105,88.128,1.4236,0.28185,-57.594
2017,10,15,6,50,27.1,27.5,79.327,1017.8,4.3569,138.66,2.1493,2.634,-56.388
2017,10,15,7,50,27.1,27.4,84.729,1018.6,3.7034,193.08,3.0035,1.6904,-32.885
2017,10,15,8,50,27.2,27.5,82.735,1018.7,5.8819,247.49,3.8576,2.8787,-65.492
2017,10,15,9,50,27.3,27.4,85.748,1019,6.3175,285.89,-6.5556,1.3015,-61.724
2017,10,15,10,50,27.3,26.7,87.234,1018.9,7.5157,321.07,-19.222,-6.2734,-87.161
2017,10,15,11,50,27.4,26.9,84.17,1018.1,6.3175,356.26,-31.889,-4.4905,-89.919
2017,10,15,12,50,27.4,27.2,81.222,1017.2,7.08,295.72,-37.021,-1.6971,-106.21
2017,10,15,13,50,27.5,27,80.223,1016.3,7.1889,216.03,-40.646,-4.9863,-124.45
2017,10,15,14,50,27.5,27.1,77.847,1016,6.8622,136.34,-44.271,-3.7604,-130.88
2017,10,15,15,50,27.4,26.9,80.695,1016.4,5.8819,88.878,-40.083,-4.1688,-101.08
2017,10,15,16,50,27.4,26.9,81.675,1016.2,5.8819,47.858,-34.333,-4.1592,-95.992
2017,10,15,17,50,27.4,27,76.894,1016.4,5.0105,6.8368,-28.583,-2.7307,-98.892
2017,10,15,18,50,27.3,27,76.894,1017.2,4.3569,0,-33.493,-1.692,-82.812
2017,10,15,19,50,27.3,27.1,74.607,1017.1,3.5945,0,-40.535,-0.86378,-74.361
2017,10,15,20,50,27.3,27.1,71.925,1017.2,2.6142,0,-47.576,-0.66591,-63.9
2017,10,15,21,50,27.2,27,75.965,1016.9,2.5052,0,-45.26,-0.63432,-51.575
2017,10,15,22,50,27.2,26.8,82.157,1017.1,3.7034,0,-41.073,-1.981,-55.3
2017,10,15,23,50,27.2,26.7,83.644,1017.1,1.416,0,-36.885,-1.2344,-25.827
2017,10,16,0,50,27.2,26.6,84.646,1016.7,1.8517,0,-36.656,-1.7983,-29.963
2017,10,16,1,50,27.2,26.4,85.136,1015.8,0.43569,0,-37.219,-1.2531,-16.073
2017,10,16,2,50,27.2,26,91.46,1015.8,2.5052,0,-37.781,-4.7899,-30.305
2017,10,16,3,50,27.2,26,90.914,1015.6,3.0498,65.677,-45.184,-5.6042,-36.762
2017,10,16,4,50,27.2,25.1,90.856,1015.8,8.9317,144.49,-53.955,-27.489,-134.36
2017,10,16,5,50,27.2,24.4,94.166,1016.6,9.6942,223.3,-62.726,-39.608,-148.44
2017,10,16,6,50,27.2,24,92.453,1016.9,8.0603,313.75,-57.66,-39.852,-154.05
2017,10,16,7,50,27.1,22.6,94.089,1017.8,8.8228,406.52,-49.826,-61.703,-203.55
2017,10,16,8,50,27.1,22.3,92.928,1018.4,10.239,499.29,-41.993,-73.227,-245.07
2017,10,16,9,50,27.1,22.1,92.918,1018.3,8.7139,521.82,-43.535,-68.612,-226.91
2017,10,16,10,50,27.1,21.5,91.18,1017.9,8.0603,530.3,-46.951,-73.414,-244.14
2017,10,16,11,50,27.1,21.3,90.603,1017.1,9.0406,538.77,-50.368,-82.698,-274.82
2017,10,16,12,50,27,21.6,84.633,1016.5,8.9317,420.03,-44.375,-76.104,-291.7
2017,10,16,13,50,27,22.1,80.564,1016.5,8.3871,275.84,-36.5,-65.513,-286.01
2017,10,16,14,50,27,20.6,83.995,1016.6,8.2782,131.66,-28.625,-86.784,-312.26
2017,10,16,15,50,26.9,20.9,73.097,1016.5,9.2585,77.729,-43.007,-87.574,-383.76
2017,10,16,16,50,26.9,20.9,63.85,1016.9,11.001,41.854,-61.84,-98.458,-492.07
2017,10,16,17,50,26.8,20.7,65.061,1017.2,13.701,5.9792,-80.674,-116.81,-565.8
2017,10,16,18,50,26.8,20.7,66.339,1018.2,13.249,0,-87.806,-114.36,-543.7
2017,10,16,19,50,26.7,20.8,62.594,1018.7,13.136,0,-92.597,-109.98,-558.25
2017,10,16,20,50,26.7,20.5,64.597,1019.5,12.348,0,-97.389,-111.05,-531.39
2017,10,16,21,50,26.6,20.2,64.112,1019.2,13.136,0,-99.385,-119.86,-560.45
2017,10,16,22,50,26.6,20.1,64.09,1018.8,14.381,0,-100.82,-129.28,-599.91
2017,10,16,23,50,26.5,19.9,62.39,1018.5,13.928,0,-102.26,-128.62,-599.05
2017,10,17,0,50,26.5,19.1,64.715,1018.4,13.701,0,-101.68,-143.49,-601.54
2017,10,17,1,50,26.4,18.5,71.265,1018.4,11.898,0,-100.7,-139.76,-519.25
2017,10,17,2,50,26.4,19.1,69.092,1018.2,11.674,0,-99.726,-126.72,-506.65
2017,10,17,3,50,26.4,18.9,74.653,1018.5,11.001,70.903,-98.26,-125.05,-459.09
2017,10,17,4,50,26.3,18.9,78.605,1018.9,10.783,155.99,-96.698,-121.55,-424.57
2017,10,17,5,50,26.3,18.9,80.649,1019.4,10.783,241.07,-95.135,-121.55,-412.9
2017,10,17,6,50,26.3,18.9,82.213,1019.7,10.783,373.01,-94.042,-121.54,-403.98
2017,10,17,7,50,26.3,19,82.225,1020.6,10.566,514.32,-93.042,-118.24,-394.9
2017,10,17,8,50,26.3,19.7,81.79,1020.9,11.001,655.64,-92.042,-109.08,-385.03
2017,10,17,9,50,26.3,20.3,77.317,1021.2,10.239,659.52,-90.156,-93.908,-372.53
2017,10,17,10,50,26.3,20.5,76.368,1021.4,8.8228,635.91,-88.094,-82.312,-337.53
2017,10,17,11,50,26.3,20.9,74.986,1021,8.3871,612.31,-86.031,-73.412,-320.88
2017,10,17,12,50,26.3,21.1,70.38,1020.1,7.2979,476.36,-84.524,-64.014,-308.28
2017,10,17,13,50,26.3,21.5,66.079,1019.6,6.2086,317.94,-83.128,-52.888,-287.24
2017,10,17,14,50,26.3,22.5,65.028,1019.2,6.5354,159.53,-81.733,-42.325,-277.34
2017,10,17,15,50,26.3,23.7,57.818,1019.1,7.1889,96.146,-82.924,-30.112,-303.87
2017,10,17,16,50,26.3,24,56.057,1019.4,7.1889,51.771,-84.632,-26.452,-306.11
2017,10,17,17,50,26.3,23.9,56.395,1020,7.08,7.3958,-86.34,-27.396,-303.41
2017,10,17,18,50,26.3,23.6,57.053,1020.4,8.7139,0,-88.274,-36.17,-358.32
2017,10,17,19,50,26.3,23.2,57.325,1020.8,9.0406,0,-90.253,-43.097,-378.24
2017,10,17,20,50,26.3,23,55.809,1021.2,9.912,0,-92.233,-49.009,-417.87
2017,10,17,21,50,26.2,22.8,53.97,1021,9.8031,0,-94.108,-50.234,-427.2
2017,10,17,22,50,26.2,23.1,52.653,1020.8,9.912,0,-95.962,-45.932,-431.27
2017,10,17,23,50,26.2,22.9,53.995,1020.4,9.3674,0,-97.816,-47.19,-411.12
2017,10,18,0,50,26.2,22.7,57.203,1020.1,9.2585,0,-97.344,-49.756,-392.82
2017,10,18,1,50,26.2,22.6,59.446,1020.1,9.2585,0,-96.406,-51.217,-381.45
2017,10,18,2,50,26.2,22.3,59.375,1020.1,8.3871,0,-95.469,-51.96,-364.22
2017,10,18,3,50,26.3,21.9,62.436,1020.2,8.7139,69.913,-93.455,-60.753,-372.48
2017,10,18,4,50,26.3,21.5,64.813,1020.9,8.6049,153.81,-91.226,-66.088,-366.38
2017,10,18,5,50,26.3,20.9,63.85,1021.4,8.8228,237.7,-88.997,-76.516,-395.35
2017,10,18,6,50,26.3,20.8,64.662,1022.1,7.7335,368.67,-87.983,-71.107,-358
2017,10,18,7,50,26.3,20.3,73.934,1022.7,9.0406,509.04,-87.212,-86.889,-361.19
2017,10,18,8,50,26.2,19.8,77.736,1023.1,8.3871,649.42,-86.441,-88.494,-333.87
2017,10,18,9,50,26.2,20.4,74.426,1022.7,8.1692,653.63,-87.25,-78.05,-327.42
2017,10,18,10,50,26.3,20.7,64.64,1022.7,5.2283,630.61,-88.375,-54.955,-273.04
2017,10,18,11,50,26.3,20.6,68.497,1022.1,5.4462,607.59,-89.5,-58.311,-271.13
2017,10,18,12,50,26.3,20.5,68.92,1021.4,5.7729,472.59,-91.215,-62.398,-285.1
2017,10,18,13,50,26.3,20.9,65.953,1021.1,5.4462,315.19,-93.049,-54.838,-274.53
2017,10,18,14,50,26.3,21.5,66.505,1020.8,5.0105,157.8,-94.882,-43.993,-237.75
2017,10,18,15,50,26.3,22.6,58.682,1020.5,5.664,95.017,-97.67,-37.418,-277.28
2017,10,18,16,50,26.3,23.1,57.3,1020.6,6.4265,51.163,-100.65,-34.955,-298.1
2017,10,18,17,50,26.2,23.1,57.3,1021.1,4.4658,7.309,-103.63,-24.178,-211.65
2017,10,18,18,50,26.2,23.4,56.637,1021.3,4.4658,0,-104.19,-21.606,-208.33
2017,10,18,19,50,26.1,23.9,58.239,1021.4,5.664,0,-104.28,-21.074,-240.32
2017,10,18,20,50,26.1,23.6,60.841,1022,5.8819,0,-104.36,-25.21,-244.98
2017,10,18,21,50,26.1,24.3,61.002,1021.9,7.2979,0,-101.22,-20.569,-264.92
2017,10,18,22,50,26.1,24.3,64.588,1021.3,8.1692,0,-97.424,-22.313,-266.44
2017,10,18,23,50,26.1,24.1,70.94,1020.8,7.9514,0,-93.632,-24.327,-228.8
2017,10,19,0,50,26.1,24.2,69.637,1020.1,9.2585,0,-88.712,-25.949,-262.63
2017,10,19,1,50,26.1,24.6,70.59,1019.8,8.1692,0,-83.566,-18.281,-220.4
2017,10,19,2,50,26.1,24.5,71.458,1019.6,8.6049,0,-78.42,-20.381,-227.39
2017,10,19,3,50,26.1,24.3,75.539,1019.7,8.496,68.49,-76.26,-22.799,-205.83
2017,10,19,4,50,26.1,24.2,75.993,1020.1,9.1495,150.68,-74.698,-25.624,-219.02
2017,10,19,5,50,26.1,24.3,74.606,1020.4,8.7139,232.86,-73.135,-23.293,-216.01
2017,10,19,6,50,26.1,24,77.389,1021,8.7139,344.08,-65.635,-27.4,-208.31
2017,10,19,7,50,26.2,23.8,78.325,1021.8,8.9317,461.1,-56.948,-32.202,-217.87
2017,10,19,8,50,26.2,22.5,87.933,1022.3,9.6942,578.12,-48.26,-53.853,-215.23
2017,10,19,9,50,26.2,22.9,84.249,1022.6,9.0406,589.86,-56.726,-45.548,-213.94
2017,10,19,10,50,26.3,22.9,84.249,1022.6,8.7139,580.55,-68.622,-45.695,-212.39
2017,10,19,11,50,26.3,23.1,82.722,1021.9,7.6246,571.24,-80.517,-38.75,-194.09
2017,10,19,12,50,26.4,23.8,69.561,1021.2,8.0603,447.05,-84.288,-32.537,-261.67
2017,10,19,13,50,26.4,24.1,67.463,1020.4,6.2086,299.88,-86.434,-23.73,-219.91
2017,10,19,14,50,26.4,24.9,63.104,1020.1,5.3372,152.72,-88.58,-12.914,-190.8
2017,10,19,15,50,26.4,25.4,60.867,1019.8,6.2086,92.58,-89.684,-9.7583,-220.43
2017,10,19,16,50,26.4,25.4,61.253,1019.9,5.664,49.851,-90.58,-8.8853,-199.23
2017,10,19,17,50,26.4,25.1,63.148,1020.2,4.0302,7.1215,-91.476,-8.3309,-140.88
2017,10,19,18,50,26.4,25.8,53.688,1020.6,6.6443,0,-92.476,-5.953,-261.64
2017,10,19,19,50,26.4,25.4,57.857,1020.8,8.2782,0,-93.497,-12.134,-293.72
2017,10,19,20,50,26.3,25.1,63.148,1021.2,8.0603,0,-94.517,-14.371,-258
2017,10,19,21,50,26.3,24.7,66.323,1021.1,8.2782,0,-93.646,-19.861,-255.3
2017,10,19,22,50,26.3,24.7,68.009,1020.9,8.496,0,-92.396,-20.242,-249.75
2017,10,19,23,50,26.3,24.9,66.781,1020.5,9.1495,0,-91.146,-18.661,-267.12
